event_time,coef,placebo_dma
7,1.279532987979701,241
8,1.605260025450921,241
9,2.274276705032556,241
10,1.2540061693407545,241
-9,0.25405325546532076,242
-8,-0.24701293836107843,242
-7,-3.422123878257181,242
-6,-1.6470213639209228,242
-5,0.8336364439678373,242
-4,0.5492310699612918,242
-3,-1.6703060455554228,242
-2,1.3294482769219869,242
-1,0.0,242
0,1.3763069667369772,242
1,1.465349565431264,242
2,2.6787297020946736,242
3,3.6729054297659833,242
4,2.796744346196043,242
5,2.406298259482035,242
6,4.04334316684576,242
7,4.267925997653704,242
8,2.9754201475586433,242
9,0.5721213916310312,242
10,2.089916084627821,242
-9,-0.1591062934376576,243
-8,8.33932398189938,243
-7,11.279275945992977,243
-6,11.803977154703823,243
-5,6.598991680480712,243
-4,8.642582584408382,243
-3,11.110321599464141,243
-2,12.054489786351434,243
-1,0.0,243
0,9.634446078103991,243
1,11.308685091198479,243
2,11.390794947781636,243
3,9.814793226191343,243
4,7.752240682169583,243
5,11.43447626320734,243
6,12.884675511145407,243
7,8.813368670045655,243
8,5.046244521492238,243
9,7.4078741565195045,243
10,9.783023661140062,243
-9,7.974806466014114,244
-8,6.486835079967383,244
-7,5.16228309730653,244
-6,5.351693814453404,244
-5,5.542924768829812,244
-4,7.510723300813547,244
-3,5.328008225969717,244
-2,9.114759302760156,244
-1,0.0,244
0,8.830099821368874,244
1,7.7008095102115846,244
2,8.59468011524448,244
3,9.581526526957372,244
4,9.229212527304526,244
5,8.912066067203408,244
6,8.887521277776663,244
7,10.555637224949331,244
8,9.039171042033958,244
9,6.956874419371436,244
10,9.890236569452258,244
-9,-1.9853884478568853,247
-8,-2.116963329185682,247
-7,-4.951980250790049,247
-6,-2.662886147077946,247
-5,-10.166285178450417,247
-4,-6.097064889352565,247
-3,-12.27205062660797,247
-2,-0.5722086945686632,247
-1,0.0,247
0,-11.750678802285668,247
1,0.22430772642574465,247
2,-0.4698914720863368,247
3,-0.4733435009675701,247
4,0.13198764689216622,247
5,-0.7109960084877791,247
6,-1.8899884785230854,247
7,-1.8905649381631366,247
8,-2.7904719587082516,247
9,-1.4150298671893313,247
10,-0.308029130225104,247
-9,-0.7609186841274501,248
-8,-0.4383335816203677,248
-7,-0.9754626997743779,248
-6,-0.02862599117398588,248
-5,0.6759086744159143,248
-4,0.23407721540016985,248
-3,-0.831221694058052,248
-2,-1.3953775647813644,248
-1,0.0,248
0,-0.5168538010952543,248
1,-0.6179342545542389,248
2,-0.9268770993689963,248
3,-0.21015763498584306,248
4,-0.4729040269008428,248
5,-1.596990599868346,248
6,0.11295181979829816,248
7,0.4632479031194666,248
8,-0.4708370094695295,248
9,-1.2789688068601075,248
10,-0.07683321760611458,248
-9,-0.9685930253965048,249
-8,2.2455371163233186,249
-7,-1.6823908748937302,249
-6,0.7521225941814437,249
-5,0.4630927170072327,249
-4,1.6388193928088888,249
-3,-1.7038256275058763,249
-2,0.2720805747527175,249
-1,0.0,249
0,2.5673630591057948,249
1,-0.265681618862018,249
2,0.7211162521902622,249
3,0.0963729653842788,249
4,2.3893991723339694,249
5,-0.2721226178119906,249
6,0.5599516731413846,249
7,1.3260971375653454,249
8,3.3965612039920554,249
9,2.342416460047768,249
10,2.3998012087158584,249
-9,-0.6389245961514876,250
-8,0.43988964298093236,250
-7,1.0402217885035354,250
-6,-0.7589979352846805,250
-5,-0.19924258333449116,250
-4,1.5052558120021258,250
-3,0.778518668241277,250
-2,0.5645174834458997,250
-1,0.0,250
0,1.49119953367378,250
1,1.6498210196365592,250
2,0.8542384829303693,250
3,1.0247682964184963,250
4,1.2538154907686943,250
5,1.4669172571451998,250
6,0.885311422425081,250
7,1.0289244344783337,250
8,-0.236347642353031,250
9,1.3777189294653387,250
10,0.4932404854009945,250
-9,0.003413525550664908,251
-8,-9.637665524013112,251
-7,-5.317440113118288,251
-6,-1.520924602901668,251
-5,-0.8936427655640631,251
-4,0.8629885468926852,251
-3,-1.2788715667728114,251
-2,1.2052110863629784,251
-1,0.0,251
0,0.5838327111164464,251
1,-0.7512669136451527,251
2,-0.03407901225044236,251
3,0.21165279303855536,251
4,0.2736965007518619,251
5,-1.0270194760111702,251
6,0.35668012452418224,251
7,0.07965153972985778,251
8,-1.5677943737211824,251
9,-1.3520747814111487,251
10,0.4152931163181741,251
-9,0.23930082840267475,252
-8,2.8757303742896356,252
-7,0.9320579264972441,252
-6,-1.5291428321424803,252
-5,-2.6500342920415703,252
-4,2.146015154318345,252
-3,0.4227236248086466,252
-2,0.9831964176578826,252
-1,0.0,252
0,2.1528698856283777,252
1,1.7696951057712715,252
2,1.1055033360903226,252
3,1.5753539182701592,252
4,2.880702368607847,252
5,1.9032451992454316,252
6,1.1718984744212348,252
7,1.1340345657275592,252
8,2.7303596630305167,252
9,2.366962639131902,252
10,-0.17272154312146767,252
-9,-10.431658545565513,256
-8,2.5745502712996733,256
-7,2.026874475813851,256
-6,-1.2122772300306413,256
-5,-0.797422462853027,256
-4,2.7360801375342643,256
-3,1.8836109162266603,256
-2,-0.849899206129258,256
-1,0.0,256
0,2.5413734736887985,256
1,1.697577489358572,256
2,-2.2012243417978863,256
3,0.21741524086349018,256
4,2.3191120901937707,256
5,1.5722501961543216,256
6,-3.8899982217522426,256
7,-1.4757161564820256,256
8,2.3398295740333372,256
9,1.5461591711676888,256
10,-1.4110422301086623,256
-9,7.3262502448778655,257
-8,8.31350010017987,257
-7,8.752905247410622,257
-6,0.06360070677319364,257
-5,8.948501127839002,257
-4,7.102576886646045,257
-3,6.102655598689747,257
-2,6.454743334928926,257
-1,0.0,257
0,7.499536555022336,257
1,6.8539844901979095,257
2,7.120969192228224,257
3,9.360558685419326,257
4,8.186453454733801,257
5,7.329093423786434,257
6,7.17271460605551,257
7,5.865456408270718,257
8,7.5030295240755125,257
9,7.686160093724592,257
10,8.967713332133425,257
-9,1.0203030366222494,258
-8,3.9571741214707568,258
-7,1.2544735552375708,258
-6,-7.330409230534277,258
-5,1.6418691553336466,258
-4,2.642640479827467,258
-3,1.4243912359609379,258
-2,2.9054922993898904,258
-1,0.0,258
0,2.9247705907503434,258
1,4.005585441092244,258
2,3.043004842082573,258
3,3.2314176477794305,258
4,2.264927662980602,258
5,4.265740309918163,258
6,2.6184557306796896,258
7,3.317939156422921,258
8,3.0232400446632273,258
9,4.278421142409221,258
10,2.8571540407837146,258
-9,0.8535372292494994,259
-8,2.084190713249601,259
-7,1.3793264510110206,259
-6,2.2981369152913556,259
-5,1.2004430484582813,259
-4,1.4719335411064456,259
-3,1.2811229516781395,259
-2,2.08374863079594,259
-1,0.0,259
0,1.9140021125606335,259
1,1.5930239810491287,259
2,2.0970432307990374,259
3,2.0985898844413193,259
4,1.7515111959702283,259
5,1.0448011005655982,259
6,2.257136300169169,259
7,2.646432523966069,259
8,1.8453088607797843,259
9,0.9152175560405704,259
10,1.6653009336562128,259
-9,0.4489787033765401,261
-8,-9.400054325490766,261
-7,0.15218919552496182,261
-6,-0.501150257946698,261
-5,-2.025014792018804,261
-4,-6.58138850042396,261
-3,1.3654790533369552,261
-2,-0.5471992292233748,261
-1,0.0,261
0,0.5147043790558408,261
1,0.24744299666488354,261
2,-0.48663427026873013,261
3,-0.6003914391870276,261
4,-0.45334444390658346,261
5,0.13415228735566556,261
6,0.6537212688691717,261
7,1.863492734962286,261
8,-2.1231499884977496,261
9,0.2724553576234982,261
10,0.8283639472747293,261
-9,-0.9829766989357819,262
-8,-1.2581248790674622,262
-7,1.2645243949965956,262
-6,1.8672541243914862,262
-5,1.495325734990142,262
-4,-1.2647780835380735,262
-3,1.683472952997381,262
-2,0.863180824173333,262
-1,0.0,262
0,-0.32615819348188785,262
1,0.854666360755056,262
2,0.20591809639089287,262
3,0.030334487253070135,262
4,-0.21461354084828832,262
5,1.49900678462965,262
6,0.10121537032252373,262
7,-1.5022104165862191,262
8,-3.286324671700308,262
9,1.0382627154984312,262
10,1.4694253655829619,262
-9,0.10660656581493942,269
-8,2.003525486869682,269
-7,0.5337457841735478,269
-6,1.4412961173335035,269
-5,0.7809335621134874,269
-4,2.1038926930499935,269
-3,0.7558517993826036,269
-2,0.6538637690700309,269
-1,0.0,269
0,1.9706282599366771,269
1,0.5037492931308398,269
2,0.34874127690131923,269
3,-1.6098966305009177,269
4,2.141070658373383,269
5,0.8596683827553295,269
6,1.0022448494834182,269
7,-0.30516856523814295,269
8,2.1473879180305286,269
9,0.7726642645457605,269
10,1.4032337878643053,269
-9,-1.1789370347861179,270
-8,-4.47920582993319,270
-7,-1.7283152120780612,270
-6,-2.5357621807465107,270
-5,0.968927128457212,270
-4,-2.817981865298967,270
-3,-1.7187960738642538,270
-2,-1.4490395000052247,270
-1,0.0,270
0,-2.4417881143250706,270
1,-1.581556547928952,270
2,-0.7515149921112977,270
3,0.26502896910656054,270
4,-1.4496348750934929,270
5,1.31267127366665,270
6,2.1836383285263152,270
7,0.3758324491239331,270
8,0.33960060479040605,270
9,-1.0714397923477426,270
10,1.1411765113033063,270
-9,-1.0095153840634032,271
-8,-1.0232245745772977,271
-7,0.7562070870360978,271
-6,-0.5740407948550533,271
-5,-0.5477922702544904,271
-4,-1.2415311577633763,271
-3,0.3318379085893459,271
-2,0.9625306035388642,271
-1,0.0,271
0,-0.303191313453461,271
1,1.1669067894410028,271
2,0.5135136070465609,271
3,1.2804075106875177,271
4,1.5048975592417757,271
5,1.173435638816563,271
6,0.5140774190084161,271
7,1.4843893882635801,271
8,0.1204511266020185,271
9,0.6571308222010386,271
10,0.33522410488595633,271
-9,0.778284325628913,273
-8,0.45766501024044043,273
-7,-2.9286877766612656,273
-6,0.33250585166194396,273
-5,-0.39663892025706216,273
-4,2.0146071361939213,273
-3,0.8387357153283991,273
-2,2.535227463534279,273
-1,0.0,273
0,2.11299845199002,273
1,1.0805050001683167,273
2,2.484171935778845,273
3,2.451588878341209,273
4,2.8883467943352783,273
5,3.3951641197175895,273
6,1.8972507361147886,273
7,2.9006335864683197,273
8,2.342173784090112,273
9,1.7467210180977313,273
10,2.610590375262223,273
-9,-1.9883427670741627,275
-8,-1.8672011266867101,275
-7,-2.0297381989044143,275
-6,-9.297514469981369,275
-5,-2.9018882971545628,275
-4,-3.043820391306649,275
-3,-1.5736139231101691,275
-2,0.659961239800487,275
-1,0.0,275
0,0.00043118235973709033,275
1,-0.3714870823069595,275
2,0.21520354609748166,275
3,-0.6342009369202605,275
4,0.8410748252419611,275
5,-1.550458928451527,275
6,-0.05051949002603745,275
7,-0.8387630795973274,275
8,-0.8021805000058738,275
9,0.8112546656113352,275
10,0.0625078235302735,275
-9,6.016295908335237,276
-8,7.148251840037189,276
-7,4.4691333245218905,276
-6,7.603038872196751,276
-5,7.5410690331248675,276
-4,8.312218951916366,276
-3,7.5357099565781125,276
-2,8.194766421182345,276
-1,0.0,276
0,6.707420062331567,276
1,8.42196293961437,276
2,8.68294392058452,276
3,9.565292061048257,276
4,8.580019070325413,276
5,8.087152568473126,276
6,9.638949773194078,276
7,10.437943213141116,276
8,9.96928514359423,276
9,8.157974198547407,276
10,9.107403366744942,276
-9,-0.3015010309347034,278
-8,-1.1199676457672343,278
-7,-9.826287548380808,278
-6,-8.81019933888304,278
-5,-1.2831312265174664,278
-4,-0.20247009728753765,278
-3,-0.31775190488416843,278
-2,1.2434066662112826,278
-1,0.0,278
0,0.33860255224002556,278
1,-0.09071992389853502,278
2,0.1882666313710336,278
3,1.014003335168534,278
4,0.1823123754784757,278
5,-0.9167459368125692,278
6,0.6226470088715006,278
7,2.437841042766054,278
8,-0.17068077251203848,278
9,-1.2902524947654046,278
10,0.9291541015990155,278
-9,2.3998077056059253,279
-8,1.0788625153606881,279
-7,0.6064033986223963,279
-6,-0.06797766375525192,279
-5,4.7682071207886985,279
-4,3.3349107907329008,279
-3,1.0542251152096427,279
-2,3.2560717627830607,279
-1,0.0,279
0,3.000086391693252,279
1,2.441374319425669,279
2,2.542146246754849,279
3,3.1226595889445536,279
4,2.2326481456301948,279
5,1.9214929214682894,279
6,3.2212176489248,279
7,4.073402039617969,279
8,3.1448171807419736,279
9,3.672905322753732,279
10,3.8656343239921553,279
-9,0.08892983438691054,282
-8,0.5915669705703258,282
-7,0.0024822283572463353,282
-6,0.24262721310859217,282
-5,0.7438940337036968,282
-4,0.7686300770888935,282
-3,-0.6841380561452831,282
-2,-0.9194917340614304,282
-1,0.0,282
0,-0.031922812229965604,282
1,-0.8844064440160129,282
2,-0.35169789891152575,282
3,0.2964390361931278,282
4,0.105309456248104,282
5,-0.26290473258819325,282
6,0.6283028164415903,282
7,-1.8289296941737456,282
8,0.8390028200791448,282
9,-0.2829064976212214,282
10,0.4238694030178226,282
-9,-1.713448036962592,286
-8,2.6349892659539735,286
-7,2.259311874787425,286
-6,1.3227168637908793,286
