event_time,coef,placebo_dma
-6,-2.133655361118754,166
-5,-2.322643986522414,166
-4,-0.9529788139458967,166
-3,-0.5816582669991759,166
-2,-1.300269630827515,166
-1,0.0,166
0,-0.5024735816758858,166
1,0.05555687709340605,166
2,-0.6539414539712376,166
3,-1.3832894563969649,166
4,-0.007791669387462185,166
5,1.354508083141008,166
6,0.9223535599573834,166
7,1.895949297006814,166
8,1.222359528031541,166
9,1.6601653375728176,166
10,0.38176245518319946,166
-9,0.24724737796349278,167
-8,0.9899442499093665,167
-7,0.25729736731758396,167
-6,-1.0980408216601498,167
-5,-1.340046042635407,167
-4,-0.14108784677252617,167
-3,0.6376244679747034,167
-2,0.0007111019996781587,167
-1,0.0,167
0,0.9315318893519816,167
1,0.9944942588060829,167
2,-1.2184452208581904,167
3,-1.0383190956864456,167
4,0.7735991169819346,167
5,0.7075963928707856,167
6,-0.46652549418245054,167
7,1.4865103849496224,167
8,1.273036272301074,167
9,0.6065513007577885,167
10,0.49508233031555166,167
-9,0.07861425554788881,169
-8,7.25161706741358,169
-7,-0.4438807172434473,169
-6,-0.3681650744085721,169
-5,4.813997500996778,169
-4,-0.427333693405654,169
-3,10.425002240546473,169
-2,9.226255492419817,169
-1,0.0,169
0,10.598298818441968,169
1,7.931656491516668,169
2,10.67563014370108,169
3,7.939216179200407,169
4,11.93579295914226,169
5,12.874298303413434,169
6,0.7073889472961514,169
7,13.09366091440285,169
8,12.332601398381858,169
9,9.535933288031844,169
10,8.275632537493424,169
-9,-0.35847971432529674,170
-8,-1.6256050491009784,170
-7,-3.689779571307997,170
-6,-1.0115432615801763,170
-5,-1.9465955213776636,170
-4,-1.6330318317020711,170
-3,-0.204367699550901,170
-2,0.08545580635886063,170
-1,0.0,170
0,-0.384113455211481,170
1,-0.16174998854567255,170
2,-1.2228704605041925,170
3,-0.8184424483229117,170
4,0.49826791749809174,170
5,1.7586598292596323,170
6,0.16690213897954334,170
7,1.014839568872338,170
8,1.1371218806262544,170
9,1.34318719246944,170
10,0.39766742563666474,170
-9,-0.5302491374731865,171
-8,-1.6217576456160365,171
-7,-1.9282360937168468,171
-6,-3.4799493627910345,171
-5,-1.7603882494510752,171
-4,-1.164492504812218,171
-3,0.7732146300912175,171
-2,1.2991690341508617,171
-1,0.0,171
0,-0.7674072032401625,171
1,0.6437121249719365,171
2,-1.6237742313289547,171
3,-1.2328036891111045,171
4,-1.6229971121211901,171
5,0.23441621503792395,171
6,1.4961036806028802,171
7,-0.18965578621251247,171
8,1.4023623305641064,171
9,1.9461150294903518,171
10,2.4490139357200658,171
-9,-0.29837721561686437,173
-8,-1.0784078350548048,173
-7,-1.3923244039526783,173
-6,-3.2242038510732436,173
-5,-2.6427889748509164,173
-4,-0.7657429352263934,173
-3,-0.01753236587680426,173
-2,1.3692075879419918,173
-1,0.0,173
0,-1.14594479593406,173
1,-0.09455919312703634,173
2,-1.6215771232731082,173
3,-1.2554695826906384,173
4,-0.572096385023447,173
5,-0.4366354891215597,173
6,-3.998869067351365,173
7,0.9073150604289049,173
8,0.7874431752209017,173
9,0.42648071096447365,173
10,0.5830538217084463,173
-9,0.42729706000349393,174
-8,-0.8374941140206017,174
-7,0.19986277715227674,174
-6,-3.3644927882077296,174
-5,-5.789938697658795,174
-4,-3.0710364990972456,174
-3,-0.7454926716918803,174
-2,1.052029952699141,174
-1,0.0,174
0,-1.2580089569403539,174
1,-0.8212173424369567,174
2,-1.7269381281392397,174
3,-3.222383066503971,174
4,-1.415259447574156,174
5,0.3209626938642268,174
6,-2.5120475134463094,174
7,0.9407793075655719,174
8,1.0665785718386382,174
9,1.228188150432726,174
10,0.22659186712641669,174
-9,1.8252191278986056,175
-8,0.8591813315949934,175
-7,-1.323557700684519,175
-6,-0.48080093400377755,175
-5,-2.7050275534800097,175
-4,-0.29780436000972127,175
-3,1.4301236359562204,175
-2,0.8878681866299842,175
-1,0.0,175
0,1.4297620928155381,175
1,0.34059738928092265,175
2,0.17326205370355044,175
3,0.5005198998257756,175
4,1.5266623499039296,175
5,2.922672321076996,175
6,0.32654164533082675,175
7,2.909941280644042,175
8,2.8408166425054673,175
9,3.0417785333404943,175
10,1.3554076600407639,175
-9,1.849277033990613,177
-8,-0.15614718921154755,177
-7,1.3768618179258016,177
-6,-0.6897505108905558,177
-5,-2.4539043719013827,177
-4,-1.0924031861748948,177
-3,1.898056733586269,177
-2,-0.11210654552435469,177
-1,0.0,177
0,-0.3038115318810358,177
1,-0.12771847909980943,177
2,-1.4111451433655993,177
