event_time,coef,placebo_dma
0,1.080661129230236,278
1,0.9653793216336087,278
2,2.5265378927290567,278
3,1.2831312265177952,278
4,1.6217337787578012,278
5,1.1924113026192402,278
6,1.4713978578888096,278
7,2.2971345616863115,278
8,1.4654436019962516,278
9,0.3663852897052089,278
10,1.9057782353892794,278
-9,-2.1825606924267134,279
-8,-3.78907223786329,279
-7,-5.395701212861708,279
-6,-2.7084117778561216,279
-5,-2.368399415182771,279
-4,-3.68934460542801,279
-3,-4.161803722166301,279
-2,-4.836184781559146,279
-1,0.0,279
0,-1.433296330055796,279
1,-3.713982005579058,279
2,-1.512135358005638,279
